geneId	regionId	region	SM_IDs	nClusters
AN11934	region_51	ChrVIII_A_nidulans_FGSC_A4:1053009-1111968	cluster_36	1
AN1239	region_51	ChrVIII_A_nidulans_FGSC_A4:1053009-1111968	cluster_36	1
AN1238	region_51	ChrVIII_A_nidulans_FGSC_A4:1053009-1111968	cluster_36	1
AN1237	region_51	ChrVIII_A_nidulans_FGSC_A4:1053009-1111968	cluster_36	1
AN1236	region_51	ChrVIII_A_nidulans_FGSC_A4:1053009-1111968	cluster_36	1
AN1040	region_52	ChrVIII_A_nidulans_FGSC_A4:1703761-1762031	cluster_01	1
AN1039	region_52	ChrVIII_A_nidulans_FGSC_A4:1703761-1762031	cluster_01	1
AN1038	region_52	ChrVIII_A_nidulans_FGSC_A4:1703761-1762031	cluster_01	1
AN11288	region_52	ChrVIII_A_nidulans_FGSC_A4:1703761-1762031	cluster_01	1
AN1037	region_52	ChrVIII_A_nidulans_FGSC_A4:1703761-1762031	cluster_01	1
AN1036	region_52	ChrVIII_A_nidulans_FGSC_A4:1703761-1762031	cluster_01	1
AN11287	region_52	ChrVIII_A_nidulans_FGSC_A4:1703761-1762031	cluster_01	1
AN1035	region_52	ChrVIII_A_nidulans_FGSC_A4:1703761-1762031	cluster_01	1
AN1034	region_52	ChrVIII_A_nidulans_FGSC_A4:1703761-1762031	cluster_01	1
AN1033	region_52	ChrVIII_A_nidulans_FGSC_A4:1703761-1762031	cluster_01	1
AN1032	region_52	ChrVIII_A_nidulans_FGSC_A4:1703761-1762031	cluster_01	1
AN1031	region_52	ChrVIII_A_nidulans_FGSC_A4:1703761-1762031	cluster_01	1
AN1030	region_52	ChrVIII_A_nidulans_FGSC_A4:1703761-1762031	cluster_01	1
AN1029	region_52	ChrVIII_A_nidulans_FGSC_A4:1703761-1762031	cluster_01	1
AN1028	region_52	ChrVIII_A_nidulans_FGSC_A4:1703761-1762031	cluster_01	1
AN1027	region_52	ChrVIII_A_nidulans_FGSC_A4:1703761-1762031	cluster_01	1
AN1026	region_52	ChrVIII_A_nidulans_FGSC_A4:1703761-1762031	cluster_01	1
AN0660	region_53	ChrVIII_A_nidulans_FGSC_A4:2862136-2888687	cluster_70	1
AN0659	region_53	ChrVIII_A_nidulans_FGSC_A4:2862136-2888687	cluster_70	1
AN11278	region_53	ChrVIII_A_nidulans_FGSC_A4:2862136-2888687	cluster_70	1
AN0658	region_53	ChrVIII_A_nidulans_FGSC_A4:2862136-2888687	cluster_70	1
AN0657	region_53	ChrVIII_A_nidulans_FGSC_A4:2862136-2888687	cluster_70	1
AN0656	region_53	ChrVIII_A_nidulans_FGSC_A4:2862136-2888687	cluster_70	1
AN0655	region_53	ChrVIII_A_nidulans_FGSC_A4:2862136-2888687	cluster_70	1
AN0654	region_53	ChrVIII_A_nidulans_FGSC_A4:2862136-2888687	cluster_70	1
AN0653	region_53	ChrVIII_A_nidulans_FGSC_A4:2862136-2888687	cluster_70	1
AN0652	region_53	ChrVIII_A_nidulans_FGSC_A4:2862136-2888687	cluster_70	1
AN0651	region_53	ChrVIII_A_nidulans_FGSC_A4:2862136-2888687	cluster_70	1
AN0650	region_53	ChrVIII_A_nidulans_FGSC_A4:2862136-2888687	cluster_70	1
AN0617	region_54	ChrVIII_A_nidulans_FGSC_A4:2974835-3059978	cluster_25	1
AN0616	region_54	ChrVIII_A_nidulans_FGSC_A4:2974835-3059978	cluster_25	1
AN0615	region_54	ChrVIII_A_nidulans_FGSC_A4:2974835-3059978	cluster_25	1
AN0614	region_54	ChrVIII_A_nidulans_FGSC_A4:2974835-3059978	cluster_25	1
AN0613	region_54	ChrVIII_A_nidulans_FGSC_A4:2974835-3059978	cluster_25	1
AN0612	region_54	ChrVIII_A_nidulans_FGSC_A4:2974835-3059978	cluster_25	1
AN0611	region_54	ChrVIII_A_nidulans_FGSC_A4:2974835-3059978	cluster_25	1
AN0610	region_54	ChrVIII_A_nidulans_FGSC_A4:2974835-3059978	cluster_25	1
AN0609	region_54	ChrVIII_A_nidulans_FGSC_A4:2974835-3059978	cluster_25	1
AN0608	region_54	ChrVIII_A_nidulans_FGSC_A4:2974835-3059978	cluster_25	1
AN0607	region_54	ChrVIII_A_nidulans_FGSC_A4:2974835-3059978	cluster_25	1
AN0606	region_54	ChrVIII_A_nidulans_FGSC_A4:2974835-3059978	cluster_25	1
AN0605	region_54	ChrVIII_A_nidulans_FGSC_A4:2974835-3059978	cluster_25	1
AN0604	region_54	ChrVIII_A_nidulans_FGSC_A4:2974835-3059978	cluster_25	1
AN0602	region_54	ChrVIII_A_nidulans_FGSC_A4:2974835-3059978	cluster_25	1
AN0601	region_54	ChrVIII_A_nidulans_FGSC_A4:2974835-3059978	cluster_25	1
AN0600	region_54	ChrVIII_A_nidulans_FGSC_A4:2974835-3059978	cluster_25	1
AN0599	region_54	ChrVIII_A_nidulans_FGSC_A4:2974835-3059978	cluster_25	1
AN0598	region_54	ChrVIII_A_nidulans_FGSC_A4:2974835-3059978	cluster_25	1
AN0597	region_54	ChrVIII_A_nidulans_FGSC_A4:2974835-3059978	cluster_25	1
AN0596	region_54	ChrVIII_A_nidulans_FGSC_A4:2974835-3059978	cluster_25	1
AN0595	region_54	ChrVIII_A_nidulans_FGSC_A4:2974835-3059978	cluster_25	1
AN0594	region_54	ChrVIII_A_nidulans_FGSC_A4:2974835-3059978	cluster_25	1
AN0593	region_54	ChrVIII_A_nidulans_FGSC_A4:2974835-3059978	cluster_25	1
AN0592	region_54	ChrVIII_A_nidulans_FGSC_A4:2974835-3059978	cluster_25	1
AN0534	region_55	ChrVIII_A_nidulans_FGSC_A4:3261200-3308379	cluster_15	1
AN0533	region_55	ChrVIII_A_nidulans_FGSC_A4:3261200-3308379	cluster_15	1
AN0532	region_55	ChrVIII_A_nidulans_FGSC_A4:3261200-3308379	cluster_15	1
AN0531	region_55	ChrVIII_A_nidulans_FGSC_A4:3261200-3308379	cluster_15	1
AN0530	region_55	ChrVIII_A_nidulans_FGSC_A4:3261200-3308379	cluster_15	1
AN0529	region_55	ChrVIII_A_nidulans_FGSC_A4:3261200-3308379	cluster_15	1
AN0528	region_55	ChrVIII_A_nidulans_FGSC_A4:3261200-3308379	cluster_15	1
AN0527	region_55	ChrVIII_A_nidulans_FGSC_A4:3261200-3308379	cluster_15	1
AN0526	region_55	ChrVIII_A_nidulans_FGSC_A4:3261200-3308379	cluster_15	1
AN0525	region_55	ChrVIII_A_nidulans_FGSC_A4:3261200-3308379	cluster_15	1
AN0524	region_55	ChrVIII_A_nidulans_FGSC_A4:3261200-3308379	cluster_15	1
AN0523	region_55	ChrVIII_A_nidulans_FGSC_A4:3261200-3308379	cluster_15	1
AN0522	region_55	ChrVIII_A_nidulans_FGSC_A4:3261200-3308379	cluster_15	1
AN0521	region_55	ChrVIII_A_nidulans_FGSC_A4:3261200-3308379	cluster_15	1
AN0520	region_55	ChrVIII_A_nidulans_FGSC_A4:3261200-3308379	cluster_15	1
AN11742	region_55	ChrVIII_A_nidulans_FGSC_A4:3261200-3308379	cluster_15	1
AN0519	region_55	ChrVIII_A_nidulans_FGSC_A4:3261200-3308379	cluster_15	1
AN0518	region_55	ChrVIII_A_nidulans_FGSC_A4:3261200-3308379	cluster_15	1
AN0517	region_55	ChrVIII_A_nidulans_FGSC_A4:3261200-3308379	cluster_15	1
AN10104	region_55	ChrVIII_A_nidulans_FGSC_A4:3261200-3308379	cluster_15	1
AN0158	region_56	ChrVIII_A_nidulans_FGSC_A4:4420073-4465102	cluster_12	1
AN0157	region_56	ChrVIII_A_nidulans_FGSC_A4:4420073-4465102	cluster_12	1
AN0156	region_56	ChrVIII_A_nidulans_FGSC_A4:4420073-4465102	cluster_12	1
AN10024	region_56	ChrVIII_A_nidulans_FGSC_A4:4420073-4465102	cluster_12	1
AN10036	region_56	ChrVIII_A_nidulans_FGSC_A4:4420073-4465102	cluster_12	1
AN10037	region_56	ChrVIII_A_nidulans_FGSC_A4:4420073-4465102	cluster_12	1
AN0154	region_56	ChrVIII_A_nidulans_FGSC_A4:4420073-4465102	cluster_12	1
AN0153	region_56	ChrVIII_A_nidulans_FGSC_A4:4420073-4465102	cluster_12	1
AN10023	region_56	ChrVIII_A_nidulans_FGSC_A4:4420073-4465102	cluster_12	1
AN10044	region_56	ChrVIII_A_nidulans_FGSC_A4:4420073-4465102	cluster_12	1
AN10038	region_56	ChrVIII_A_nidulans_FGSC_A4:4420073-4465102	cluster_12	1
AN10035	region_56	ChrVIII_A_nidulans_FGSC_A4:4420073-4465102	cluster_12	1
AN10022	region_56	ChrVIII_A_nidulans_FGSC_A4:4420073-4465102	cluster_12	1
AN0150	region_56	ChrVIII_A_nidulans_FGSC_A4:4420073-4465102	cluster_12	1
AN0149	region_56	ChrVIII_A_nidulans_FGSC_A4:4420073-4465102	cluster_12	1
AN0148	region_56	ChrVIII_A_nidulans_FGSC_A4:4420073-4465102	cluster_12	1
AN0147	region_56	ChrVIII_A_nidulans_FGSC_A4:4420073-4465102	cluster_12	1
AN0146	region_56	ChrVIII_A_nidulans_FGSC_A4:4420073-4465102	cluster_12	1
AN10049	region_56	ChrVIII_A_nidulans_FGSC_A4:4420073-4465102	cluster_12	1
AN10021	region_56	ChrVIII_A_nidulans_FGSC_A4:4420073-4465102	cluster_12	1
AN10039	region_56	ChrVIII_A_nidulans_FGSC_A4:4420073-4465102	cluster_12	1
AN11846	region_56	ChrVIII_A_nidulans_FGSC_A4:4420073-4465102	cluster_12	1
AN9540	region_56	ChrVIII_A_nidulans_FGSC_A4:4420073-4465102	cluster_12	1
AN10003	region_57	ChrVIII_A_nidulans_FGSC_A4:4759609-4801219	cluster_71	1
AN0046	region_57	ChrVIII_A_nidulans_FGSC_A4:4759609-4801219	cluster_71	1
AN0045	region_57	ChrVIII_A_nidulans_FGSC_A4:4759609-4801219	cluster_71	1
AN0044	region_57	ChrVIII_A_nidulans_FGSC_A4:4759609-4801219	cluster_71	1
AN0043	region_57	ChrVIII_A_nidulans_FGSC_A4:4759609-4801219	cluster_71	1
AN0042	region_57	ChrVIII_A_nidulans_FGSC_A4:4759609-4801219	cluster_71	1
AN0041	region_57	ChrVIII_A_nidulans_FGSC_A4:4759609-4801219	cluster_71	1
AN10006	region_57	ChrVIII_A_nidulans_FGSC_A4:4759609-4801219	cluster_71	1
AN0040	region_57	ChrVIII_A_nidulans_FGSC_A4:4759609-4801219	cluster_71	1
AN0039	region_57	ChrVIII_A_nidulans_FGSC_A4:4759609-4801219	cluster_71	1
AN0038	region_57	ChrVIII_A_nidulans_FGSC_A4:4759609-4801219	cluster_71	1
AN10002	region_57	ChrVIII_A_nidulans_FGSC_A4:4759609-4801219	cluster_71	1
AN10008	region_57	ChrVIII_A_nidulans_FGSC_A4:4759609-4801219	cluster_71	1
AN0036	region_57	ChrVIII_A_nidulans_FGSC_A4:4759609-4801219	cluster_71	1
AN0029	region_58	ChrVIII_A_nidulans_FGSC_A4:4821465-4887711	cluster_24	1
AN0028	region_58	ChrVIII_A_nidulans_FGSC_A4:4821465-4887711	cluster_24	1
AN0027	region_58	ChrVIII_A_nidulans_FGSC_A4:4821465-4887711	cluster_24	1
AN0026	region_58	ChrVIII_A_nidulans_FGSC_A4:4821465-4887711	cluster_24	1
AN0025	region_58	ChrVIII_A_nidulans_FGSC_A4:4821465-4887711	cluster_24	1
AN0024	region_58	ChrVIII_A_nidulans_FGSC_A4:4821465-4887711	cluster_24	1
AN10005	region_58	ChrVIII_A_nidulans_FGSC_A4:4821465-4887711	cluster_24	1
AN0023	region_58	ChrVIII_A_nidulans_FGSC_A4:4821465-4887711	cluster_24	1
AN0022	region_58	ChrVIII_A_nidulans_FGSC_A4:4821465-4887711	cluster_24	1
AN0021	region_58	ChrVIII_A_nidulans_FGSC_A4:4821465-4887711	cluster_24	1
AN0020	region_58	ChrVIII_A_nidulans_FGSC_A4:4821465-4887711	cluster_24	1
AN0019	region_58	ChrVIII_A_nidulans_FGSC_A4:4821465-4887711	cluster_24	1
AN0017	region_58	ChrVIII_A_nidulans_FGSC_A4:4821465-4887711	cluster_24	1
AN0016	region_58	ChrVIII_A_nidulans_FGSC_A4:4821465-4887711	cluster_24	1
AN0015	region_58	ChrVIII_A_nidulans_FGSC_A4:4821465-4887711	cluster_24	1
AN0014	region_58	ChrVIII_A_nidulans_FGSC_A4:4821465-4887711	cluster_24	1
AN10009	region_58	ChrVIII_A_nidulans_FGSC_A4:4821465-4887711	cluster_24	1
